"NguonNhapID","Ten","DiaChi","TinhThanh","QuocGia","DienThoai","Fax","GhiChu","Email","WebSite","Loai","HienThi"
1631,Cty TNHH MTV DP và sinh học Y tế (Mebiphar),,,,,,,,,,1
1632,CTy TNHH MTV Dược phẩm DHG,,,,,,,,,,1
1633,Cty TNHH MTV Dược Phẩm TW2 (Codupha),,,,,,,,,,1
1634,Cty TNHH MTV Mebiphar,,,,,,,,,,1
1635,Cty TNHH MTV Sài Gòn Pha Nam,,,,,,,,,DV_NHAPNCC,1
1636,Cty TNHH Nam Dược,,,,,,,,,,1
1637,Cty TNHH NHẬT MINH,,,,,,,,,,1
1638,Cty TNHH Phạm Anh,,,,,,,,,DV_NHAPNCC,1
1639,Cty TNHH Phil Inter Pharma,,,,,,,,,,1
1640,Cty TNHH Quốc Tế Bestpharm Group,,,,,,,,,DV_NHAPNCC,1
1641,Cty TNHH Sản Xuất Bảo Thạch,,,,,,,,,,1
1642,Cty TNHH SX DP Medlac Pharma Italy,,,,,,,,,,1
1643,Cty TNHH SX TM DP NIC - Việt Nam,,,,,,,,,,1
1644,Cty TNHH SX-TM DP Việt Thống,,,,,,,,,DV_NHAPNCC,1
1645,CTY TNHH TBKHKT HÓA SINH,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1646,CTY TNHH TBYT NGHĨA TÍN,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1647,Cty TNHH TBYT Sao Mai,"151 Phố Quang, Phường 9, Q.Phú Nhuận",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1648,Cty Tnhh Terumo Việt Nam,,,,,,,,,,1
1649,CTY TNHH Thành An - Hà Nội,,,,,,,,,,1
1650,Cty TNHH Thành Nam,,,,,,,,,,1
1651,Cty TNHH Thanh Quang,,,,,,,,,DV_NHAPNCC,1
1652,CTY TNHH Thiên Phúc,,,,,,,,,DV_NHAPNCC,1
1653,Cty TNHH Thiết bị Y Tế Liên Nha,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1654,Cty TNHH Thương Mại Dịch Vụ Vũ Thuận,,,,,,,,,,1
1655,Cty TNHH TM - DVKT Lục Tỉnh,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1656,Cty TNHH TM DP  Phúc Tường,,,,,,,,,DV_NHAPNCC,1
1657,Cty TNHH TM DP Đông Nam,,,,,,,,,DV_NHAPNCC,1
1658,Cty TNHH TM DP Lê Bảo,,,,,,,,,DV_NHAPNCC,1
1659,Cty TNHH TM DP Minh Khang,,,,,,,,,DV_NHAPNCC,1
1660,Cty TNHH TM DP Minh Nguyệt,,,,,,,,,,1
1661,Cty TNHH TM DP Nguyễn Dương,,,,,,,,,DV_NHAPNCC,1
1662,Cty TNHH TM DP Thuận Gia,,,,,,,,,DV_NHAPNCC,1
1663,Cty TNHH TM DP Trường Thịnh,,,,,,,,,DV_NHAPNCC,1
1664,Cty TNHH TM DP Võ Phúc,,,,,,,,,DV_NHAPNCC,1
1665,Cty TNHH TM DP Vy Gia,,,,,,,,,,1
1666,Cty TNHH TM Nga Việt,,,,,,,,,DV_NHAPNCC,1
1667,Cty TNHH TM Thành An Khang,,,,,,,,,DV_NHAPNCC,1
1668,Cty TNHH TM Trung Thiện,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1669,CTy TNHH TM Và DP Hùng Lợi,,,,,,,,,DV_NHAPNCC,1
1670,Cty TNHH TM và DV XNK Thành Mỹ,,,,,,,,,,1
1671,Cty TNHH TM-DP Nguyễn Dương,,,,,,,,,DV_NHAPNCC,1
1672,Cty TNHH TM-DV DP Pha Nam,,,,,,,,,DV_NHAPNCC,1
1673,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ XUẤT NHẬP KHẨU THÀNH MỸ,"50C1, Đường 3/2,P.Xuân Khánh,Q.Ninh Kiều,TP Cần Thơ",Thành phố Cần Thơ,Việt Nam,(0710) 3830901,(0710) 3730674,"",                                                  ,                                                  ,NHAPNCC,1
1674,CTy TNHH Trang thiết bị y tế Miền Tây,,,,,,,,,,1
1675,CTY TNHH TTB Y TẾ HƯNG PHÁT,"D7/9 Quốc Lộ 1A, Khu Phố 4, Thị Trấn Tân Túc, H.Bình Chánh, TPHCM",Thành phố Hồ Chí Minh,Việt nam,"0854292552","0837604644","",                                                  ,                                                  ,NHAPNCC,1
1676,Cty TNHH TTB Y Tế Oanh Thy,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1677,Cty TNHH TTBY Tế & KHKT Sinh Nam,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1678,Cty TNHH Tuệ Lâm,,,,,,,,,DV_NHAPNCC,1
1679,Cty TNHH TV DP HT,,,,,,,,,DV_NHAPNCC,1
1680,Cty TNHH United International Pharma,,,,,,,,,,1
1681,Cty TNHH US Pharma USA,,,,,,,,,,1
1682,Cty TNHH Việt,,,,,,,,,DV_NHAPNCC,1
1683,Cty TNHH VTYT Hải Khoa,,,,,,,,,,1
1684,Cty TNHH XNK Y tế Minh Đức,,,,,,,,,,1
1685,Cty TNHHBP- Pharma,,,,,,,,,,1
1686,Cty TNHH-DP Mười Tháng Ba,,,,,,,,,DV_NHAPNCC,1
1687,Cty TNHHDPFitopharma,,,,,,,,,,1
1688,Cty TNHHDược Phẩm Huy Anh,,,,,,,,,DV_NHAPNCC,1
1689,Cty TNHHNam Dược,,,,,,,,,,1
1690,Cty TNHHThiên Dược,,,,,,,,,,1
1691,Cty Từ Liêm,,,,,,,,,DV_NHAPNCC,1
1692,Cty United Pharna Việt Nam,,,,,,,,,DV_NHAPNCC,1
1693,Curamed Ophthalmics,,,,,,,,,,1
1694,Cure Medicines,,,,,,,,,,1
1695,Cure Medicines-india,,,,,,,,,,1
1696,Curemed-India,,,,,,,,,,1
1697,Curida AS.,,,,,,,,,,1
1698,"Curida AS.- Nauy; Đóng gói và tiệt trùng:  Abbvie S.R.L, ý",,,,,,,,,,1
1699,Cữu Long,,,,,,,,,,1
1700,Cửu Long,,,,,,,,,NHAPNCC,1
1701,Cửu Long - Cty CP DP Cửu Long,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1702,Cữu Long - Việt Nam,,,,,,,,,,1
1703,Cửu Long - Việt Nam,,,,,,,,,,1
1704,Cửu long - VN,,,,,,,,,,1
1705,Cửu Long CN - CN Cty CP DP Cửu Long,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1706,Cửu Long -VN,,,,,,,,,,1
1707,Cửu Long/ Việt Nam,,,,,,,,,,1
1708,Đà Nẵng - Cty CP Dược - TBYT Đà Nẵng,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1709,"Dae Han New Pharm Co., Ltd - Korea",,,,,,,,,,1
1710,"Dae Han New Pharm Co., Ltd.",,,,,,,,,,1
1711,Daehan,,,,,,,,,,1
1712,"Daehan New Pharm Co., Ltd",,,,,,,,,,1
1713,"Daehan New Pharma Co., ltd",,,,,,,,,,1
1714,"Daewon Pharm Co., Ltd",,,,,,,,,,1
1715,"Daewon Pharm Co., Ltd.",,,,,,,,,,1
1716,Daewon Pharmaceutical,,,,,,,,,,1
1717,Daewon Pharmaceutical - Korea,,,,,,,,,,1
1718,Daewoo-Korea,,,,,,,,,,1
1719,Daewoong - Hàn Quốc,,,,,,,,,,1
1720,DAEWOONG PHARM,,,,,,,,,,1
1721,"Daewoong Pharm. Co., Ltd.",,,,,,,,,,1
1722,"Daewoong Pharm. Co., Ltd. - Hàn Quốc",,,,,,,,,,1
1723,"Daewoong Pharm.Co., Ltd",,,,,,,,,,1
1724,"Daewoong Pharmaceutical Co., Ltd",,,,,,,,,,1
1725,DAEWOONG PHARM-KOREA,,,,,,,,,,1
1726,Đại An Phú - Cty CP Đại An Phú,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1727,Đại An Phú - Cty CP Đại An Phú.,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1728,CÔNG TY TNHH ĐẠI BẮC-MIỀN NAM,"133/5 Hòa Hưng,P.12,Quận 10,TP HCM ",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1729,Đại Dương - Công ty TNHH DP Đại Dương,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1730,Đại Dương - Cty CP TTBYT Đại Dương,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1731,"Dai Han Pharm.Co.,Ltd.",,,,,,,,,,1
1732,Đại Hưng,,,,,,,,,,1
1733,Đại Hưng - Cửa hàng Đại Hưng,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1734,Đài Loan,,,,,,,,,,1
1735,Đài Loan-Vadi,,,,,,,,,NHAPNCC,1
1736,Đại Nam,,,,,,,,,,1
1737,Đại Nam - Công ty cổ phần Đại Nam,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1738,Đại Nam (TBYT) - Cty TNHH TBYT Đại Nam,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1739,Đại Nam Hà Nội - Cty cổ phần Đại Nam Hà Nội,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1740,Đại Nam-Hà Nội,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1741,Đại Phát - Công ty CP DP Đại Phát,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1742,CÔNG TY TNHH DƯỢC PHẨM VÀ TRANG THIẾT BỊ Y TẾ ĐẠI TRƯỜNG SƠN,"68/8 Lữ Gia, CX Lữ Gia, Phường 15, Quận 11, TP. HCM",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1743,Daihan,,,,,,,,,,1
1744,Daiichi- Sankyo (Nhật Bản),,,,,,,,,,1
1745,"Daiichi- Sankyo (Nhật Bản), Thái Lan",,,,,,,,,,1
1746,Daiichi- Sankyo (NhËt B¶n),,,,,,,,,,1
1747,"Daiichi sankyo propharma Co., Ltd., Hiratsuka Pla",,,,,,,,,,1
1748,Đan Lê - Cty TNHH DP Đan Lê,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1749,CÔNG TY TNHH THƯƠNG MẠI DƯỢC PHẨM ĐAN THANH,"2-4 Lô L, Đường số 7, KDC Phú Mỹ, P. Phú Mỹ, Q. 7, TP. HCM",TP. HCM,Việt Nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1750,Danameco,,,,,,,,,,1
1751,TỔNG CÔNG TY CỔ PHẦN Y TẾ DANAMECO,"12 Trịnh Công Sơn,P.Hòa Cường Nam,Q.Hải Châu,TP Đà Nẵng",Thành phố Hồ Chí Minh,Việt nam,"0236 3818478","","",                                                  ,                                                  ,NHAPNCC,1
1752,Danameco - Việt Nam,,,,,,,,,,1
1753,Danapha,,,,,,,,,,1
1754,CHI NHÁNH CÔNG TY CỔ PHẦN DƯỢC DANAPHA TẠI CẦN THƠ,Cần thơ,"",Việt Nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1755,Danapha - VN,,,,,,,,,,1
1756,Danapha/VN,,,,,,,,,,1
1757,Danapha-Việt Nam,,,,,,,,,,1
1758,Danapha-VN,,,,,,,,,,1
1759,Đạt vi Phú,,,,,,,,,NHAPNCC,1
1760,Đạt Vi Phú - Cty CP DP Đạt Vi Phú,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1761,Đạt Vi Phú - Cty TNHH DP Đạt Vi Phú,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1762,Đạt Vi Phú- Việt Nam,,,,,,,,,NHAPNCC,1
1763,"Đạt Vi Phú, Việt Nam",,,,,,,,,,1
1764,DAVAC-VN,,,,,,,,,,1
1765,Davi Pharm,,,,,,,,,,1
1766,Davipharm,,,,,,,,,,1
1767,Davipharm- Việt Nam,,,,,,,,,,1
1768,Davipharm VN,,,,,,,,,,1
1769,Davipharm/ Việt Nam,,,,,,,,,,1
1770,Davipharm-Việt Nam,,,,,,,,,,1
1771,Davipharm-VN,,,,,,,,,,1
1772,Davipharn-VN,,,,,,,,,,1
1773,Daviphar-VN,,,,,,,,,,1
1774,Day Medical,,,,,,,,,,1
1775,DBL,,,,,,,,,,1
1776,Deben,,,,,,,,,,1
1777,DEKA - Cty CP DEKA,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1778,DEKA - Cty TNHH DEKA,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1779,Delacroix/Pháp,,,,,,,,,,1
1780,Delpharm Huningue S.A.S,,,,,,,,,,1
1781,Delpharm Huningue S.A.S - Pháp,,,,,,,,,,1
1782,Delpharm Lille SAS,,,,,,,,,,1
1783,Delpharm Lille SAS -  Đóng gói: Bayer Weimar GmbH und Co. KG,,,,,,,,,,1
1784,"Delpharm Lille SAS - Pháp, Pháp",,,,,,,,,,1
1785,Delpharm Reims,,,,,,,,,,1
1786,"Delpharm Reims,Pháp",,,,,,,,,,1
1787,Delpharm Tours (xuất xưởng lô: Laboratoire Aguettant),,,,,,,,,,1
1788,Delpharm Tours (xuất xưởng: Biocodex),,,,,,,,,,1
1789,Delta,,,,,,,,,,1
1790,Deltalab,,,,,,,,,,1
1791,Demax Medical,,,,,,,,,NHAPNCC,1
1792,Demo S.A,,,,,,,,,,1
1793,Demo S.A Pharmaceutical Industry,,,,,,,,,,1
1794,Demo S.A.,,,,,,,,,,1
1795,Demo S.A. Pharmaceutical Industry,,,,,,,,,,1
1796,Demo S.A. Pharmaceutical Industry-Greece,,,,,,,,,,1
1797,Denk Pharma GmbH & Co. Kg,,,,,,,,,,1
1798,"Denk Pharma GmbH & Co., Kg",,,,,,,,,,1
1799,Denk Pharma GmbH & Co.KG,,,,,,,,,,1
1800,Denk Pharma GmbH Co. KG,,,,,,,,,,1
1801,Denta - Cty TNHH TM DV Việt Denta,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1802,Dentply,,,,,,,,,,1
1803,Dentronix,,,,,,,,,,1
1804,Dentsply,,,,,,,,,,1
1805,Detsply-China,,,,,,,,,,1
1806,Dhamar,,,,,,,,,,1
1807,Dharma,,,,,,,,,,1
1808,Dharma Rearch,,,,,,,,,,1
1809,DHG,,,,,,,,,,1
1810,DHG Pharma,,,,,,,,,NHAPNCC,1
1811,DHG-VN,,,,,,,,,,1
1812,DHP Korea,,,,,,,,,,1
1813,Diagnostic Biosystems,,,,,,,,,,1
1814,Diagnostica Stago / France,,,,,,,,,,1
1815,Diagnostics Biosystems,,,,,,,,,,1
1816,Diagon / Hungary,,,,,,,,,,1
1817,Dialab,,,,,,,,,,1
1818,Diamond,,,,,,,,,,1
1819,Diamond- Mỹ,,,,,,,,,,1
1820,Diamond/ USA,,,,,,,,,,1
1821,DIAOMON,,,,,,,,,,1
1822,DIAOMOND,,,,,,,,,,1
1823,Diapro,,,,,,,,,,1
1824,Diapro - Ý,,,,,,,,,,1
1825,"DiaPro 
",,,,,,,,,,1
1826,DiaSorin,,,,,,,,,,1
1827,Diasorin - Anh,,,,,,,,,,1
1828,Diasorin - Đức,,,,,,,,,,1
1829,Diasorin - Ý,,,,,,,,,,1
1830,Diasys,,,,,,,,,,1
1831,Diên Long - Cty TNHH TM và DVKT TBYT Diên Long,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1832,Diestro,,,,,,,,,,1
1833,Diestro - Argentina,,,,,,,,,,1
1834,Difco/BD - USA,,,,,,,,,,1
1835,Difco/BD- USA,,,,,,,,,,1
1836,DIMEDA,,,,,,,,,,1
1837,DIMEDA - Đức,,,,,,,,,,1
1838,CÔNG TY TNHH THIẾT BỊ Y TẾ ĐỈNH CAO,"01 Bàu Cát 2, Phường 14, Quận Tân Bình, TP. Hồ Chí Minh",TP Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1839,Định Giang   - Cty TNHH TM DV Y Tế Định Giang,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
1840,Diop,,,,,,,,,,1
1841,DISPOMED,,,,,,,,,,1
1842,DISPOMED- Đức,,,,,,,,,,1
1843,Disposafe,,,,,,,,,,1
1844,Dixon - Anh,,,,,,,,,,1
1845,DK Medica - Cty TNHH DK Medica,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1846,DKS,,,,,,,,,,1
1847,Công ty TNHH DKSH Việt Nam,"Số 23 đại lộ Độc Lập, Khu công nghiệp Việt Nam - Singapore, P. Bình Hưng Hòa, Tx Thuận An",Bình Dương,Việt nam,"06503756312","06503756313","",                                                  ,                                                  ,NHAPNCC,1
1848,ĐKT,,,,,,,,,,1
1849,Dnapharma,,,,,,,,,,1
1850,DNTN Lý Thuận,,,,,,,,,DV_NHAPNCC,1
1851,DNTN Tây Đô,,,,,,,,,DV_NHAPNCC,1
1852,DNTN Thanh Tùng,,,,,,,,,DV_NHAPNCC,1
1853,Đô Thành - Cty TNHH DP Đô Thành,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
1854,Đoàn IMPACT HEALTH,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1855,Doanh Trí - Cty TNHH Doanh Trí,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1856,DOMESCO,,,,,,,,,,1
1857,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU Y TẾ DOMESCO,Đồng Tháp,"",Việt Nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1858,Domesco - Việt Nam,,,,,,,,,,1
1859,DOMESCO-Việt Nam,,,,,,,,,,1
1860,Domesco-Vn,,,,,,,,,,1
1861,Đông Á - Cty TNHH TM DP Đông Á,"",Thành phố Hà Nội,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1862,"Dong A Pharmaceutical Co., Ltd",,,,,,,,,,1
1863,Đông Á TBYT - Cty CP TBYT Đông Á,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1864,Đông Dương - Cty TNHH TM DP Đông Dương,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1865,Đồng Hợp Tiến,,,,,,,,,,1
1866,Đồng Hợp Tiến - Cty TNHH TTBYT Đồng Hợp Tiến,"138/21 Trương Công Định, P 14. Q Tân Bình",Thành phố Hồ Chí Minh,Việt nam,"0839493649 - 0838490900","0839493749","",                                                  ,                                                  ,NHAPNCC,1
1867,Đồng Hưng Đường - Công ty TNHH Đông Dược Đồng Hưng Đường,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1868,Dong Kang Pharma,,,,,,,,,,1
1869,Đồng Nai - Việt Nam,,,,,,,,,,1
1870,Đông Nam,,,,,,,,,,1
1871,Đông Nam   - Cty TNHH XNK & TTB Y Tế Đông Nam,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
1872,Đông Nam - Cty TNHH Đầu tư phát triển kỹ thuật Đông Nam,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1873,ĐÔNG NAM - VIỆT NAM,,,,,,,,,,1
1874,Đông Nam TBYT - Cty TNHH KT TBYT Đông Nam,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1875,"Đông Nam, Việt Nam",,,,,,,,,,1
1876,Đông Pha,,,,,,,,,,1
1877,Đông Pha Co,,,,,,,,,,1
1878,Dong Shin - Korea,,,,,,,,,,1
1879,Dongkook,,,,,,,,,,1
1880,"Dongkook Pharm Co.,",,,,,,,,,,1
1881,"Dongkook pharm Co., Ltd-Hàn Quốc",,,,,,,,,,1
1882,"Dongkook pharma Co., Ltd/ Korea",,,,,,,,,,1
1883,Dongshin,,,,,,,,,,1
1884,"Dongsung pharm. Co.,Ltd",,,,,,,,,,1
1885,Dongsung-Korea,,,,,,,,,,1
1886,Dopharma,,,,,,,,,,1
1887,Dopharma - Việt Nam,,,,,,,,,,1
1888,Dopharma- Việt Nam,,,,,,,,,,1
1889,Doppel,,,,,,,,,,1
1890,Doppel Farmaceutici S.r.l,,,,,,,,,,1
1891,Doppel s.r.l,,,,,,,,,,1
1892,Dora,,,,,,,,,,1
1893,Dora - Trung Quốc,,,,,,,,,,1
1894,DP 2/9-VN,,,,,,,,,,1
1895,DP 3/2,,,,,,,,,,1
1896,DP 3/2-VN,,,,,,,,,,1
1897,Dp An - Cty TNHH DP An,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1898,DP Hà Nội,,,,,,,,,,1
1899,DP Phương Đông,,,,,,,,,,1
1900,Dp TW 25 - Viêt Nam,,,,,,,,,,1
1901,Dp TW2 - Việt Nam,,,,,,,,,,1
1902,DP3/2-VN,,,,,,,,,,1
1903,Dr. Willmar Schwabe - Germany,,,,,,,,,,1
1904,Dr. Willmar Schwabe -Germany,,,,,,,,,,1
1905,Dr. Willmar Schwabe GmbH & Co. KG,,,,,,,,,,1
1906,Dr.Franz Kohler Chemie,,,,,,,,,,1
1907,Dr.Gerhard Mann Chem - Pharm. fabrik GmBh,,,,,,,,,,1
1908,Dr.Japan,,,,,,,,,,1
1909,Dr.Japan - Nhật,,,,,,,,,,1
1910,Dr.Reddy S-India,,,,,,,,,,1
1911,Dr.Reddy`S,,,,,,,,,,1
1912,Dr.ReddyS,,,,,,,,,,1
1913,Dr.Reddy'S,,,,,,,,,,1
1914,Dr.ReddyS-India,,,,,,,,,,1
1915,Dragenopharm,,,,,,,,,,1
1916,Dragenopharm Apotheke Puschl GmbH,,,,,,,,,,1
1917,"Dragenopharm Apotheke Puschl GmgH &Co.KG, Đức",,,,,,,,,,1
1918,Dragenopharm Apotheker Puschl GmbH,,,,,,,,,,1
1919,Drew,,,,,,,,,,1
1920,DREW SCIENTIC,,,,,,,,,,1
1921,Drew Scientific,,,,,,,,,,1
1922,Drew Scientific- Mỹ,,,,,,,,,,1
1923,DRG,,,,,,,,,,1
1924,DRG-USA,,,,,,,,,,1
1925,Ds Tùng (sở y tế ),,,,,,,,,DV_NHAPNCC,1
1926,Đức,,,,,,,,,,1
1927,Đức ân,,,,,,,,,,1
1928,Đức Ân - Cty TNHH TTBYT Đức Ân,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1929,Đức Anh - Cty TNHH DP Đức Anh,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,DV_NHAPNCC,1
1930,Đức Anh - Cty TNHH Dược Phẩm Đức Anh,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
1931,Đức Huy - Cty TNHH đầu tư thương mại thiết bị Đức Huy,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1932,Đức Lộc - Cty TNHH TBYT Đức Lộc,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1933,CÔNG TY CỔ PHẦN Y TẾ ĐỨC MINH,"Số 51, ngõ 205,ngách 323/83, đường Xuân Đỉnh,P.Xuân Đỉnh,Q.Bắc Từ Liêm,TP Hà Nội","",Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1934,Đức Nguyễn - Cty TNHH TM DV Đức Nguyễn,"50, Đường 8A, KDC Trung Sơn, Bình Chánh",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1935,Đức Thành Phát - Cty TNHH Đức Thành Phát,"",Kiên Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1936,CÔNG TY CỔ PHẦN TRANG THIẾT BỊ Y TẾ ĐỨC TÍN,"Lầu 1 Cao ốc Vạn Đô, số 348 Bến Vân Đồn, Phường 1, Quận 4, TP. HCM ",Thành phố Hồ Chí Minh,Việt nam,"0854012686","0854012686","",                                                  ,                                                  ,NHAPNCC,1
1937,"DUK-IN Co., Ltd.",,,,,,,,,,1
1938,Dụng Cụ Y Khoa Số 6,,,,,,,,,DV_NHAPNCC,1
1939,Dược Hà Tĩnh,,,,,,,,,,1
1940,Dược Hậu Giang,,,,,,,,,,1
1941,Dược Khoa,,,,,,,,,,1
1942,CÔNG TY CỔ PHẦN DƯỢC LIỆU TRUNG ƯƠNG 2 (PHYTOPHARMA),TP HCM,"",Việt Nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1943,Dược liệu VN - Công ty cổ phần dược liệu Việt Nam,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1944,Dược Phẩm TW3,,,,,,,,,,1
1945,CÔNG TY TNHH MTV DƯỢC SÀI GÒN,TPHCM,An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1946,Dược Trung Ương 3,,,,,,,,,,1
1947,Dược Việt - Cty TNHH TM VTYT Dược Việt,"",Thành phố Hồ Chí Minh,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1948,Đường Minh - Cty TNHH TM Dược Đường Minh,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1949,Dương Mỹ Lệ - Cơ sở sản xuất cồn,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1950,Duran,,,,,,,,,,1
1951,Duy Anh - Cty TNHH TM Dược Phẩm Duy Anh,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
1952,Duy Tân - Cty CP DP Duy Tân,,Kiên Giang,Việt Nam,,,,,,NHAPNCC,1
1953,Duzey,,,,,,,,,,1
1954,"EA Pharma Co., Ltd.",,,,,,,,,,1
1955,Ebewe,,,,,,,,,,1
1956,Ebewe- Austria,,,,,,,,,,1
1957,Ebewe pharma - Áo,,,,,,,,,,1
1958,Ebewe Pharma Ges.m.b.H.N.fg.KG,,,,,,,,,,1
1959,Ebewe Pharma Ges.m.b.H.Nfg.KG,,,,,,,,,,1
1960,"Ebewe Pharma Ges.m.b.H.Nfg.KG, Áo",,,,,,,,,,1
1961,EBU-JR - Mỹ,,,,,,,,,,1
1962,ECO - CN Cty CP DP ECO,"",An Giang,Việt nam,"","","",                                                  ,                                                  ,NHAPNCC,1
1963,Edwards,,,,,,,,,,1
1964,Edwards - Mỹ,,,,,,,,,,1
1965,EF Mediaca - Ý,,,,,,,,,,1
1966,Ef Medical,,,,,,,,,,1
1967,EF Medical SRL,,,,,,,,,,1
1968,EF Medical Srl - Ý,,,,,,,,,,1
1969,EF Medical-Ý,,,,,,,,,,1
1970,EFmediaca,,,,,,,,,,1
1971,Efroze Chemical,,,,,,,,,,1
1972,Efroze Chemical Industries (Pvt) Ltd,,,,,,,,,,1
1973,Efroze Chemical Industries- Pakistan,,,,,,,,,,1
1974,Egemen,,,,,,,,,NHAPNCC,1
1975,Egis,,,,,,,,,,1
1976,Egis - Hungary,,,,,,,,,,1
1977,Egis Pharmaceuticals ,,,,,,,,,NHAPNCC,1
1978,Egis pharmaceuticals - Hungary,,,,,,,,,,1
1979,Egis Pharmaceuticals Plc,,,,,,,,,,1
1980,Egis Pharmaceuticals Private Limited company,,,,,,,,,,1
1981,"Egis Pharmaceuticals Public Ltd., Co.",,,,,,,,,,1
